,session_id,session_started_at,session_ended_at,user_id,device_type,device_browser,device_operating_system,device_language,country,session_duration,session_weekday,day_period,time_btw_sessions
11997,2129627448.0,2023-01-22 22:45:15,2023-01-22 23:25:09,263371965176792,mobile,google,android,FR,FR,0 days 00:39:54,6,evening,
11998,2732963119.0,2023-02-01 20:57:24,2023-02-01 21:37:32,263371965176792,mobile,google,android,FR,FR,0 days 00:40:08,2,evening,9 days 21:32:15
11999,278917961.0,2023-04-30 03:01:52,2023-04-30 03:21:50,263371965176792,mobile,google,android,FR,FR,0 days 00:19:58,6,night,87 days 05:24:20
12000,900992295.0,2023-05-06 10:21:40,2023-05-06 10:48:28,263371965176792,mobile,google,android,FR,FR,0 days 00:26:48,5,morning,6 days 06:59:50
12001,199682091.0,2023-07-11 13:37:49,2023-07-11 14:09:14,263371965176792,mobile,google,android,FR,FR,0 days 00:31:25,1,afternoon,66 days 02:49:21
12002,1292333103.0,2023-08-19 20:34:03,2023-08-19 21:29:01,263371965176792,mobile,google,android,FR,FR,0 days 00:54:58,5,evening,39 days 06:24:49
12003,3310750822.0,2023-09-11 16:24:11,2023-09-11 16:24:56,263371965176792,mobile,google,android,FR,FR,0 days 00:00:45,0,afternoon,22 days 18:55:10
12004,4214327594.0,2023-10-16 14:28:53,2023-10-16 15:00:33,263371965176792,mobile,google,android,FR,FR,0 days 00:31:40,0,afternoon,34 days 22:03:57
12005,1142423721.0,2023-11-28 06:43:54,2023-11-28 07:33:11,263371965176792,mobile,google,android,FR,FR,0 days 00:49:17,1,morning,42 days 15:43:21
12006,3028009879.0,2023-12-25 16:05:57,2023-12-25 16:18:45,263371965176792,mobile,google,android,FR,FR,0 days 00:12:48,0,afternoon,27 days 08:32:46
12007,1747785360.0,2023-04-18 21:59:41,2023-04-18 22:35:52,263410676692330,desktop,google,windows,,FR,0 days 00:36:11,1,evening,
12008,3401747415.0,2023-05-16 19:15:32,2023-05-16 19:16:37,263410676692330,desktop,google,windows,,FR,0 days 00:01:05,1,evening,27 days 20:39:40
12009,228298157.0,2023-06-25 13:45:37,2023-06-25 14:08:23,263410676692330,desktop,google,windows,,FR,0 days 00:22:46,6,afternoon,39 days 18:29:00
12010,682536907.0,2023-11-13 04:01:07,2023-11-13 04:38:14,263473846297623,desktop,bing,windows,,FR,0 days 00:37:07,0,night,
12011,2492107620.0,2023-12-22 04:46:08,2023-12-22 05:09:47,263473846297623,desktop,bing,windows,,FR,0 days 00:23:39,4,night,39 days 00:07:54
12012,1126865254.0,2023-04-05 09:08:53,2023-04-05 09:29:52,263552811356786,mobile,,ios,EN,FR,0 days 00:20:59,2,morning,
12013,2602102554.0,2023-04-18 02:03:19,2023-04-18 02:18:07,263552811356786,mobile,,ios,EN,FR,0 days 00:14:48,1,night,12 days 16:33:27
12014,738219133.0,2023-05-19 15:10:47,2023-05-19 15:12:29,263552811356786,mobile,,ios,EN,FR,0 days 00:01:42,4,afternoon,31 days 12:52:40
12015,4193844874.0,2023-07-13 16:07:37,2023-07-13 16:48:04,263552811356786,mobile,,ios,EN,FR,0 days 00:40:27,3,afternoon,55 days 00:55:08
12016,4180530971.0,2023-01-03 13:50:43,2023-01-03 13:57:13,263608657265010,mobile,,ios,EN,FR,0 days 00:06:30,1,afternoon,
12017,2765624739.0,2023-03-21 19:32:39,2023-03-21 19:56:31,263608657265010,mobile,,ios,EN,FR,0 days 00:23:52,1,evening,77 days 05:35:26
12018,1850204854.0,2023-04-05 20:20:56,2023-04-05 21:14:01,263632560244117,mobile,,android,Other,FR,0 days 00:53:05,2,evening,
12019,634254826.0,2023-07-08 00:46:40,2023-07-08 01:00:54,263632560244117,mobile,,android,Other,FR,0 days 00:14:14,5,night,93 days 03:32:39
12020,2006081698.0,2023-10-10 05:04:56,2023-10-10 05:42:50,263632560244117,mobile,,android,Other,FR,0 days 00:37:54,1,night,94 days 04:04:02
12021,2843909039.0,2023-06-29 08:29:32,2023-06-29 08:59:50,263685899224539,mobile,google,ios,FR,FR,0 days 00:30:18,3,morning,
12022,3108317886.0,2023-08-07 19:43:32,2023-08-07 20:18:30,263685899224539,mobile,google,ios,FR,FR,0 days 00:34:58,0,evening,39 days 10:43:42
12023,1909866049.0,2023-10-24 20:30:36,2023-10-24 20:49:11,263685899224539,mobile,google,ios,FR,FR,0 days 00:18:35,1,evening,78 days 00:12:06
12024,,2023-03-13 08:48:25,2023-03-13 08:52:49,263733492281172,mobile,google,ios,FR,UK,0 days 00:04:24,0,morning,
12025,,2023-05-19 08:27:54,2023-05-19 08:51:23,263733492281172,mobile,google,ios,FR,UK,0 days 00:23:29,4,morning,66 days 23:35:05
12026,,2023-09-30 02:13:52,2023-09-30 02:18:49,263733492281172,mobile,google,ios,FR,UK,0 days 00:04:57,5,night,133 days 17:22:29
12027,4006373428.0,2023-04-25 23:41:26,2023-04-26 00:05:56,263783821900725,mobile,yahoo,ios,FR,FR,0 days 00:24:30,1,evening,
12028,660711240.0,2023-07-24 19:24:56,2023-07-24 19:55:06,263783821900725,mobile,yahoo,ios,FR,FR,0 days 00:30:10,0,evening,89 days 19:19:00
12029,2704951814.0,2023-07-31 14:01:47,2023-07-31 14:59:16,263819552572494,,bing,,,FR,0 days 00:57:29,0,afternoon,
12030,249502992.0,2023-09-15 19:33:39,2023-09-15 20:20:12,263819552572494,,bing,,,FR,0 days 00:46:33,4,evening,46 days 04:34:23
12031,2451013133.0,2023-10-11 04:08:03,2023-10-11 04:11:33,263819552572494,,bing,,,FR,0 days 00:03:30,2,night,25 days 07:47:51
12032,1524646580.0,2023-10-16 15:38:43,2023-10-16 15:42:44,263819552572494,,bing,,,FR,0 days 00:04:01,0,afternoon,5 days 11:27:10
12033,3207651530.0,2023-02-25 17:20:16,2023-02-25 17:46:55,263827872726782,desktop,google,windows,,,0 days 00:26:39,5,afternoon,
12034,2650632069.0,2023-03-20 23:49:05,2023-03-21 00:17:25,263827872726782,desktop,google,windows,,,0 days 00:28:20,0,evening,23 days 06:02:10
12035,3566118057.0,2023-06-14 04:18:38,2023-06-14 04:30:52,263827872726782,desktop,google,windows,,,0 days 00:12:14,2,night,85 days 04:01:13
12036,3699430248.0,2023-08-25 22:12:03,2023-08-25 22:16:12,263827872726782,desktop,google,windows,,,0 days 00:04:09,4,evening,72 days 17:41:11
12037,1728277694.0,2023-09-08 02:47:21,2023-09-08 03:12:13,263827872726782,desktop,google,windows,,,0 days 00:24:52,4,night,13 days 04:31:09
12038,3207673655.0,2023-05-21 03:37:58,2023-05-21 03:50:08,263831290929612,mobile,,ios,FR,FR,0 days 00:12:10,6,night,
12039,2991528919.0,2023-08-05 19:04:48,2023-08-05 19:34:34,263831290929612,mobile,,ios,FR,FR,0 days 00:29:46,5,evening,76 days 15:14:40
12040,3932622479.0,2023-05-26 12:34:44,2023-05-26 12:50:17,263897785913669,mobile,bing,android,EN,FR,0 days 00:15:33,4,afternoon,
12041,2598520449.0,2023-12-14 03:19:25,2023-12-14 03:57:16,263897785913669,mobile,bing,android,EN,FR,0 days 00:37:51,3,night,201 days 14:29:08
12042,1045007991.0,2023-02-21 23:23:37,2023-02-22 00:21:45,263914463138060,mobile,google,android,,,0 days 00:58:08,1,evening,
12043,342423982.0,2023-03-05 02:17:08,2023-03-05 02:49:34,263914463138060,mobile,google,android,,,0 days 00:32:26,6,night,11 days 01:55:23
12044,1036413995.0,2023-04-28 12:54:48,2023-04-28 13:23:23,263914463138060,mobile,google,android,,,0 days 00:28:35,4,afternoon,54 days 10:05:14
12045,4065961995.0,2023-05-09 23:53:02,2023-05-10 00:50:49,263914463138060,mobile,google,android,,,0 days 00:57:47,1,evening,11 days 10:29:39
12046,3146615053.0,2023-06-03 12:27:45,2023-06-03 12:48:25,263914463138060,mobile,google,android,,,0 days 00:20:40,5,afternoon,24 days 11:36:56
12047,1687002568.0,2023-08-05 17:17:22,2023-08-05 17:37:57,263914463138060,mobile,google,android,,,0 days 00:20:35,5,afternoon,63 days 04:28:57
12048,2859622014.0,2023-10-21 02:05:40,2023-10-21 02:47:13,263914463138060,mobile,google,android,,,0 days 00:41:33,5,night,76 days 08:27:43
12049,3038158677.0,2023-11-24 10:35:52,2023-11-24 10:48:43,263914463138060,mobile,google,android,,,0 days 00:12:51,4,morning,34 days 07:48:39
12050,3370205283.0,2023-12-14 10:35:37,2023-12-14 10:52:07,263914463138060,mobile,google,android,,,0 days 00:16:30,3,morning,19 days 23:46:54
12051,3282951489.0,2023-01-20 04:31:59,2023-01-20 04:41:20,263943283330062,desktop,,windows,,FR,0 days 00:09:21,4,night,
12052,3228983556.0,2023-02-22 23:02:59,2023-02-23 00:00:42,263943283330062,desktop,,windows,,FR,0 days 00:57:43,2,evening,33 days 18:21:39
12053,92694099.0,2023-04-06 07:01:38,2023-04-06 07:58:19,263943283330062,desktop,,windows,,FR,0 days 00:56:41,3,morning,42 days 07:00:56
12054,1604900931.0,2023-05-20 08:13:41,2023-05-20 08:19:27,263943283330062,desktop,,windows,,FR,0 days 00:05:46,5,morning,44 days 00:15:22
12055,1473014354.0,2023-10-05 10:22:40,2023-10-05 11:12:21,263943283330062,desktop,,windows,,FR,0 days 00:49:41,3,morning,138 days 02:03:13
12056,2832170956.0,2023-10-12 09:50:44,2023-10-12 10:31:29,263943283330062,desktop,,windows,,FR,0 days 00:40:45,3,morning,6 days 22:38:23
12057,1636207274.0,2023-01-13 02:44:28,2023-01-13 03:02:24,264030877089463,mobile,,ios,Other,FR,0 days 00:17:56,4,night,
12058,99661577.0,2023-03-07 14:00:15,2023-03-07 14:07:41,264030877089463,mobile,,ios,Other,FR,0 days 00:07:26,1,afternoon,53 days 10:57:51
12059,1631576164.0,2023-09-03 19:58:29,2023-09-03 20:53:17,264030877089463,mobile,,ios,Other,FR,0 days 00:54:48,6,evening,180 days 05:50:48
12060,665066759.0,2023-09-19 22:23:52,2023-09-19 22:47:26,264030877089463,mobile,,ios,Other,FR,0 days 00:23:34,1,evening,16 days 01:30:35
12061,2034248840.0,2023-10-13 12:56:16,2023-10-13 13:38:24,264030877089463,mobile,,ios,Other,FR,0 days 00:42:08,4,afternoon,23 days 14:08:50
12062,112206296.0,2023-10-18 22:48:49,2023-10-18 23:46:51,264030877089463,mobile,,ios,Other,FR,0 days 00:58:02,2,evening,5 days 09:10:25
12063,257402029.0,2023-11-23 22:35:14,2023-11-23 22:55:49,264030877089463,mobile,,ios,Other,FR,0 days 00:20:35,3,evening,35 days 22:48:23
12064,872119085.0,2023-05-17 09:05:49,2023-05-17 09:45:55,264035961608006,desktop,google,windows,,FR,0 days 00:40:06,2,morning,
12065,195539189.0,2023-06-01 16:40:34,2023-06-01 17:12:25,264035961608006,desktop,google,windows,,FR,0 days 00:31:51,3,afternoon,15 days 06:54:39
12066,559577415.0,2023-06-25 05:06:36,2023-06-25 05:17:10,264035961608006,desktop,google,windows,,FR,0 days 00:10:34,6,night,23 days 11:54:11
12067,2241513072.0,2023-07-25 11:14:13,2023-07-25 12:07:59,264035961608006,desktop,google,windows,,FR,0 days 00:53:46,1,morning,30 days 05:57:03
12068,3230188200.0,2023-08-13 18:03:07,2023-08-13 18:28:13,264035961608006,desktop,google,windows,,FR,0 days 00:25:06,6,evening,19 days 05:55:08
12069,1625989618.0,2023-05-08 03:27:21,2023-05-08 03:40:28,264200829156407,mobile,google,,EN,,0 days 00:13:07,0,night,
12070,2514096329.0,2023-08-19 16:15:13,2023-08-19 16:43:49,264200829156407,mobile,google,,EN,,0 days 00:28:36,5,afternoon,103 days 12:34:45
12071,273361777.0,2023-10-11 03:08:31,2023-10-11 03:20:46,264200829156407,mobile,google,,EN,,0 days 00:12:15,2,night,52 days 10:24:42
12072,151638699.0,2023-03-10 19:02:57,2023-03-10 19:36:54,264234039353311,mobile,google,android,FR,FR,0 days 00:33:57,4,evening,
12073,1421769423.0,2023-12-07 01:47:36,2023-12-07 02:30:24,264234039353311,mobile,google,android,FR,FR,0 days 00:42:48,3,night,271 days 06:10:42
12074,395688971.0,2023-03-12 04:48:56,2023-03-12 05:39:43,264251561420087,desktop,google,windows,,FR,0 days 00:50:47,6,night,
12075,85589225.0,2023-03-16 08:09:02,2023-03-16 08:50:54,264251561420087,desktop,google,windows,,FR,0 days 00:41:52,3,morning,4 days 02:29:19
12076,3669339161.0,2023-04-08 13:58:06,2023-04-08 14:31:12,264251561420087,desktop,google,windows,,FR,0 days 00:33:06,5,afternoon,23 days 05:07:12
12077,4266590425.0,2023-08-06 16:17:37,2023-08-06 16:59:04,264251561420087,desktop,google,windows,,FR,0 days 00:41:27,6,afternoon,120 days 01:46:25
12078,2926318836.0,2023-09-05 02:14:53,2023-09-05 02:41:10,264251561420087,desktop,google,windows,,FR,0 days 00:26:17,1,night,29 days 09:15:49
12079,50270593.0,2023-12-05 20:30:48,2023-12-05 20:43:35,264251561420087,desktop,google,windows,,FR,0 days 00:12:47,1,evening,91 days 17:49:38
12080,2536424197.0,2023-10-03 04:05:08,2023-10-03 04:51:26,264458940576253,desktop,bing,windows,,FR,0 days 00:46:18,1,night,
12081,397211265.0,2023-11-30 20:32:16,2023-11-30 21:14:30,264458940576253,desktop,bing,windows,,FR,0 days 00:42:14,3,evening,58 days 15:40:50
12082,1083441531.0,2023-12-15 21:44:05,2023-12-15 21:59:20,264458940576253,desktop,bing,windows,,FR,0 days 00:15:15,4,evening,15 days 00:29:35
12083,,2023-03-28 06:45:49,2023-03-28 07:42:45,264516466224731,mobile,google,ios,EN,PT,0 days 00:56:56,1,morning,
12084,,2023-04-21 07:53:55,2023-04-21 08:19:56,264516466224731,mobile,google,ios,EN,PT,0 days 00:26:01,4,morning,24 days 00:11:10
12085,,2023-05-10 11:15:31,2023-05-10 11:52:48,264516466224731,mobile,google,ios,EN,PT,0 days 00:37:17,2,morning,19 days 02:55:35
12086,,2023-06-28 14:15:49,2023-06-28 14:43:08,264516466224731,mobile,google,ios,EN,PT,0 days 00:27:19,2,afternoon,49 days 02:23:01
12087,,2023-07-07 00:35:30,2023-07-07 00:51:53,264516466224731,mobile,google,ios,EN,PT,0 days 00:16:23,4,night,8 days 09:52:22
12088,3942151581.0,2023-02-05 20:25:37,2023-02-05 20:56:46,264556082522408,mobile,google,ios,EN,FR,0 days 00:31:09,6,evening,
12089,2411713437.0,2023-07-23 17:27:14,2023-07-23 18:10:00,264556082522408,mobile,google,ios,EN,FR,0 days 00:42:46,6,afternoon,167 days 20:30:28
12090,367586267.0,2023-08-26 09:40:03,2023-08-26 10:31:22,264556082522408,mobile,google,ios,EN,FR,0 days 00:51:19,5,morning,33 days 15:30:03
12091,2982641970.0,2023-11-15 19:55:51,2023-11-15 20:26:24,264556082522408,mobile,google,ios,EN,FR,0 days 00:30:33,2,evening,81 days 09:24:29
12092,2696940488.0,2023-02-07 06:19:28,2023-02-07 07:00:46,264578681993883,mobile,,android,FR,FR,0 days 00:41:18,1,morning,
12093,421170588.0,2023-06-11 23:01:18,2023-06-11 23:58:59,264578681993883,mobile,,android,FR,FR,0 days 00:57:41,6,evening,124 days 16:00:32
12094,1862374603.0,2023-07-17 12:51:50,2023-07-17 13:49:59,264578681993883,mobile,,android,FR,FR,0 days 00:58:09,0,afternoon,35 days 12:52:51
12095,3827852343.0,2023-10-17 19:43:01,2023-10-17 20:22:36,264578681993883,mobile,,android,FR,FR,0 days 00:39:35,1,evening,92 days 05:53:02
12096,3139637727.0,2023-02-03 15:36:59,2023-02-03 15:43:05,264611499181252,mobile,google,ios,EN,FR,0 days 00:06:06,4,afternoon,
12097,3106796592.0,2023-07-19 10:57:46,2023-07-19 11:43:26,264611499181252,mobile,google,ios,EN,FR,0 days 00:45:40,2,morning,165 days 19:14:41
12098,3091736639.0,2023-04-15 22:33:29,2023-04-15 23:16:46,264640819044534,desktop,,windows,,FR,0 days 00:43:17,5,evening,
12099,296085884.0,2023-04-16 19:57:24,2023-04-16 20:22:03,264640819044534,desktop,,windows,,FR,0 days 00:24:39,6,evening,0 days 20:40:38
12100,1241527584.0,2023-08-22 12:31:22,2023-08-22 13:21:12,264640819044534,desktop,,windows,,FR,0 days 00:49:50,1,afternoon,127 days 16:09:19
12101,1311714883.0,2023-08-27 11:36:09,2023-08-27 11:42:15,264648974656502,desktop,,windows,,,0 days 00:06:06,6,morning,
12102,1940961431.0,2023-07-24 07:11:59,2023-07-24 07:31:41,264679030127980,mobile,bing,android,FR,FR,0 days 00:19:42,0,morning,
12103,442289187.0,2023-08-02 21:32:59,2023-08-02 22:07:26,264679030127980,mobile,bing,android,FR,FR,0 days 00:34:27,2,evening,9 days 14:01:18
12104,4181251980.0,2023-05-17 18:28:29,2023-05-17 18:49:05,264710637747156,desktop,google,windows,,FR,0 days 00:20:36,2,evening,
12105,3841553639.0,2023-05-27 01:27:41,2023-05-27 02:09:25,264710637747156,desktop,google,windows,,FR,0 days 00:41:44,5,night,9 days 06:38:36
12106,2614695941.0,2023-08-06 09:37:56,2023-08-06 10:11:56,264710637747156,desktop,google,windows,,FR,0 days 00:34:00,6,morning,71 days 07:28:31
12107,3694690045.0,2023-09-04 12:07:34,2023-09-04 12:09:57,264710637747156,desktop,google,windows,,FR,0 days 00:02:23,0,afternoon,29 days 01:55:38
12108,3879975744.0,2023-12-11 11:14:13,2023-12-11 11:40:17,264710637747156,desktop,google,windows,,FR,0 days 00:26:04,0,morning,97 days 23:04:16
12109,2219154255.0,2023-04-12 17:05:45,2023-04-12 18:04:57,264724756363843,desktop,google,windows,,FR,0 days 00:59:12,2,afternoon,
12110,118153494.0,2023-06-03 02:13:07,2023-06-03 02:35:01,264724756363843,desktop,google,windows,,FR,0 days 00:21:54,5,night,51 days 08:08:10
12111,1345301860.0,2023-06-14 05:46:33,2023-06-14 06:42:11,264724756363843,desktop,google,windows,,FR,0 days 00:55:38,2,night,11 days 03:11:32
12112,2268429407.0,2023-06-22 11:25:15,2023-06-22 12:01:43,264724756363843,desktop,google,windows,,FR,0 days 00:36:28,3,morning,8 days 04:43:04
12113,746329002.0,2023-07-20 03:05:03,2023-07-20 03:43:23,264724756363843,desktop,google,windows,,FR,0 days 00:38:20,3,night,27 days 15:03:20
12114,3923099936.0,2023-07-31 15:53:23,2023-07-31 16:12:10,264724756363843,desktop,google,windows,,FR,0 days 00:18:47,0,afternoon,11 days 12:10:00
12115,2537413072.0,2023-08-16 19:38:06,2023-08-16 20:26:05,264724756363843,desktop,google,windows,,FR,0 days 00:47:59,2,evening,16 days 03:25:56
12116,,2023-01-31 11:29:29,2023-01-31 11:39:38,264744459429331,,bing,,,FR,0 days 00:10:09,1,morning,
12117,,2023-02-06 02:21:26,2023-02-06 03:14:06,264744459429331,,bing,,,FR,0 days 00:52:40,0,night,5 days 14:41:48
12118,,2023-04-03 13:58:43,2023-04-03 14:24:40,264744459429331,,bing,,,FR,0 days 00:25:57,0,afternoon,56 days 10:44:37
12119,,2023-04-24 20:29:42,2023-04-24 20:46:12,264744459429331,,bing,,,FR,0 days 00:16:30,0,evening,21 days 06:05:02
12120,,2023-10-13 14:47:13,2023-10-13 15:16:21,264744459429331,,bing,,,FR,0 days 00:29:08,4,afternoon,171 days 18:01:01
12121,,2023-11-17 04:39:57,2023-11-17 04:47:39,264744459429331,,bing,,,FR,0 days 00:07:42,4,night,34 days 13:23:36
12122,828680126.0,2023-06-15 15:20:16,2023-06-15 15:39:24,264756194736665,mobile,google,ios,FR,FR,0 days 00:19:08,3,afternoon,
12123,649283199.0,2023-08-23 05:37:31,2023-08-23 06:16:27,264756194736665,mobile,google,ios,FR,FR,0 days 00:38:56,2,night,68 days 13:58:07
12124,2789018996.0,2023-09-12 08:46:12,2023-09-12 08:47:44,264756194736665,mobile,google,ios,FR,FR,0 days 00:01:32,1,morning,20 days 02:29:45
12125,4034314936.0,2023-10-30 18:26:55,2023-10-30 18:31:45,264756194736665,mobile,google,ios,FR,FR,0 days 00:04:50,0,evening,48 days 09:39:11
12126,2851552847.0,2023-01-30 07:21:46,2023-01-30 07:34:00,264838974042626,mobile,google,ios,FR,FR,0 days 00:12:14,0,morning,
12127,1526646782.0,2023-02-06 10:26:04,2023-02-06 10:40:45,264872988179767,desktop,google,windows,,,0 days 00:14:41,0,morning,
12128,2049190989.0,2023-04-11 12:55:48,2023-04-11 13:42:34,264872988179767,desktop,google,windows,,,0 days 00:46:46,1,afternoon,64 days 02:15:03
12129,4110886304.0,2023-09-20 06:16:26,2023-09-20 06:18:59,264872988179767,desktop,google,windows,,,0 days 00:02:33,2,morning,161 days 16:33:52
12130,991754636.0,2023-11-28 22:09:07,2023-11-28 22:38:07,264872988179767,desktop,google,windows,,,0 days 00:29:00,1,evening,69 days 15:50:08
12131,36237541.0,2023-03-31 16:38:02,2023-03-31 16:39:19,264885486817084,desktop,google,windows,,FR,0 days 00:01:17,4,afternoon,
12132,1075372163.0,2023-06-16 14:41:59,2023-06-16 15:35:38,264885486817084,desktop,google,windows,,FR,0 days 00:53:39,4,afternoon,76 days 22:02:40
12133,947648873.0,2023-07-18 09:35:15,2023-07-18 09:46:24,264885486817084,desktop,google,windows,,FR,0 days 00:11:09,1,morning,31 days 17:59:37
12134,1284890589.0,2023-08-15 09:37:53,2023-08-15 10:34:11,264885486817084,desktop,google,windows,,FR,0 days 00:56:18,1,morning,27 days 23:51:29
12135,1049658670.0,2023-11-23 11:37:45,2023-11-23 12:27:30,264885486817084,desktop,google,windows,,FR,0 days 00:49:45,3,morning,100 days 01:03:34
12136,3210494965.0,2023-03-12 20:14:49,2023-03-12 21:13:33,264893574870757,desktop,google,windows,,FR,0 days 00:58:44,6,evening,
12137,1543907735.0,2023-05-12 06:15:30,2023-05-12 06:35:11,264893574870757,desktop,google,windows,,FR,0 days 00:19:41,4,morning,60 days 09:01:57
12138,1992396926.0,2023-06-13 10:27:19,2023-06-13 11:21:59,264893574870757,desktop,google,windows,,FR,0 days 00:54:40,1,morning,32 days 03:52:08
12139,3855121577.0,2023-09-10 08:15:33,2023-09-10 08:21:44,264893574870757,desktop,google,windows,,FR,0 days 00:06:11,6,morning,88 days 20:53:34
12140,386027261.0,2023-12-11 13:30:21,2023-12-11 13:57:28,264893574870757,desktop,google,windows,,FR,0 days 00:27:07,0,afternoon,92 days 05:08:37
12141,3811574132.0,2023-11-03 22:10:21,2023-11-03 22:24:32,264926343273723,mobile,google,ios,FR,FR,0 days 00:14:11,4,evening,
12142,3593701527.0,2023-02-19 01:33:24,2023-02-19 02:14:21,264991171228495,mobile,google,android,FR,SP,0 days 00:40:57,6,night,
12143,934370103.0,2023-04-07 00:50:48,2023-04-07 00:54:52,264991171228495,mobile,google,android,FR,SP,0 days 00:04:04,4,night,46 days 22:36:27
12144,2446221519.0,2023-08-12 22:15:18,2023-08-12 23:11:10,264991171228495,mobile,google,android,FR,SP,0 days 00:55:52,5,evening,127 days 21:20:26
12145,2683573709.0,2023-09-21 03:53:30,2023-09-21 04:01:13,264991171228495,mobile,google,android,FR,SP,0 days 00:07:43,3,night,39 days 04:42:20
12146,241155102.0,2023-09-27 12:20:26,2023-09-27 12:56:36,264991171228495,mobile,google,android,FR,SP,0 days 00:36:10,2,afternoon,6 days 08:19:13
12147,1409520232.0,2023-02-01 03:11:11,2023-02-01 04:10:02,265001207344987,desktop,google,windows,,FR,0 days 00:58:51,2,night,
12148,2511331465.0,2023-06-11 05:04:32,2023-06-11 05:15:03,265001207344987,desktop,google,windows,,FR,0 days 00:10:31,6,night,130 days 00:54:30
12149,21908728.0,2023-09-28 01:41:30,2023-09-28 02:17:35,265001207344987,desktop,google,windows,,FR,0 days 00:36:05,3,night,108 days 20:26:27
